source,target,type,weight,evidence
project:scan2cad,technique:9dof-pose-estimation,USES_TECHNIQUE,1.0,structural
project:scan2cad,technique:rgb-d-reconstruction,USES_TECHNIQUE,1.0,structural
project:scan2cad,modality:rgb-d-scan,CONSUMES,1.0,structural
project:scan2cad,modality:cad-alignment,PRODUCES,1.0,structural
project:scan2cad,physicsdomain:none,OPERATES_ON,1.0,structural
project:scan2cad,industry:robotics,APPLIED_TO,1.0,structural
project:scan2cad,industry:reverse-engineering,APPLIED_TO,1.0,structural
project:scan2cad,year:2019,RELEASED_IN,1.0,structural
project:scanobjectnn,organization:hong-kong-university-of-science-and-technology,BUILT_BY,1.0,structural
project:scanobjectnn,category:benchmark-dataset,IN_CATEGORY,1.0,structural
project:scanobjectnn,technique:real-world-point-clouds,USES_TECHNIQUE,1.0,structural
project:scanobjectnn,technique:robust-3d-benchmark,USES_TECHNIQUE,1.0,structural
project:scanobjectnn,modality:none,CONSUMES,1.0,structural
project:scanobjectnn,modality:point-cloud,PRODUCES,1.0,structural
project:scanobjectnn,physicsdomain:none,OPERATES_ON,1.0,structural
project:scanobjectnn,industry:aerospace,APPLIED_TO,1.0,structural
project:scanobjectnn,industry:energy,APPLIED_TO,1.0,structural
project:scanobjectnn,industry:electronics,APPLIED_TO,1.0,structural
project:scanobjectnn,year:2019,RELEASED_IN,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,organization:unknown,BUILT_BY,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,category:text-to-3d,IN_CATEGORY,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,technique:implicit-function,USES_TECHNIQUE,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,modality:text,CONSUMES,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,modality:mesh,PRODUCES,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,physicsdomain:none,OPERATES_ON,1.0,structural
project:scenewiz3d-towards-text-guided-3d-scene-composition,year:2023,RELEASED_IN,1.0,structural
project:schneider-industrial-copilot,organization:schneider-electric,BUILT_BY,1.0,structural
project:schneider-industrial-copilot,category:engineering-rag-chat,IN_CATEGORY,1.0,structural
project:schneider-industrial-copilot,technique:retrieval-augmented-generation,USES_TECHNIQUE,1.0,structural
project:schneider-industrial-copilot,technique:llm,USES_TECHNIQUE,1.0,structural
project:schneider-industrial-copilot,technique:code-generation,USES_TECHNIQUE,1.0,structural
project:schneider-industrial-copilot,technique:agentic-workflow,USES_TECHNIQUE,1.0,structural
project:schneider-industrial-copilot,modality:text,CONSUMES,1.0,structural
project:schneider-industrial-copilot,modality:workflow-script,PRODUCES,1.0,structural
project:schneider-industrial-copilot,physicsdomain:none,OPERATES_ON,1.0,structural
project:schneider-industrial-copilot,industry:industrial,APPLIED_TO,1.0,structural
project:schneider-industrial-copilot,industry:automation,APPLIED_TO,1.0,structural
project:schneider-industrial-copilot,year:2025,RELEASED_IN,1.0,structural
project:schrodinger-materials-science,organization:schrödinger,BUILT_BY,1.0,structural
project:schrodinger-materials-science,category:generative-materials,IN_CATEGORY,1.0,structural
project:schrodinger-materials-science,technique:simulation-driven-design,USES_TECHNIQUE,1.0,structural
project:schrodinger-materials-science,technique:materials-ai,USES_TECHNIQUE,1.0,structural
project:schrodinger-materials-science,modality:materials-spec,CONSUMES,1.0,structural
project:schrodinger-materials-science,modality:scalar-field,PRODUCES,1.0,structural
project:schrodinger-materials-science,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:schrodinger-materials-science,year:2024,RELEASED_IN,1.0,structural
project:scimlai,organization:sciml,BUILT_BY,1.0,structural
project:scimlai,category:scientific-ml,IN_CATEGORY,1.0,structural
project:scimlai,technique:scientific-machine-learning,USES_TECHNIQUE,1.0,structural
project:scimlai,technique:differential-equations,USES_TECHNIQUE,1.0,structural
project:scimlai,technique:differentiable-programming,USES_TECHNIQUE,1.0,structural
project:scimlai,modality:physics-spec,CONSUMES,1.0,structural
project:scimlai,modality:scalar-field,PRODUCES,1.0,structural
project:scimlai,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:scimlai,industry:aerospace,APPLIED_TO,1.0,structural
project:scimlai,industry:energy,APPLIED_TO,1.0,structural
project:scimlai,industry:electronics,APPLIED_TO,1.0,structural
project:scimlai,year:2020,RELEASED_IN,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,organization:university-of-chinese-academy-of-sciences,BUILT_BY,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,category:sketch-to-cad,IN_CATEGORY,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,technique:implicit-function,USES_TECHNIQUE,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,modality:sketch,CONSUMES,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,modality:parametric-cad,PRODUCES,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,physicsdomain:none,OPERATES_ON,1.0,structural
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,year:2023,RELEASED_IN,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,organization:university-of-michigan,BUILT_BY,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,category:topology-optimization,IN_CATEGORY,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,modality:physics-spec,CONSUMES,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,modality:topology,PRODUCES,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,physicsdomain:structural,OPERATES_ON,1.0,structural
project:self-directed-online-machine-learning-for-topology-optimization,year:2022,RELEASED_IN,1.0,structural
project:sensible-robotics,organization:sensible-robotics,BUILT_BY,1.0,structural
project:sensible-robotics,category:robotics-mfg-ai,IN_CATEGORY,1.0,structural
project:sensible-robotics,technique:tactile-sensing,USES_TECHNIQUE,1.0,structural
project:sensible-robotics,technique:manipulation,USES_TECHNIQUE,1.0,structural
project:sensible-robotics,modality:tactile-signal,CONSUMES,1.0,structural
project:sensible-robotics,modality:robot-policy,PRODUCES,1.0,structural
project:sensible-robotics,physicsdomain:none,OPERATES_ON,1.0,structural
project:sensible-robotics,industry:manufacturing,APPLIED_TO,1.0,structural
project:sensible-robotics,year:2025,RELEASED_IN,1.0,structural
project:senvol,organization:senvol,BUILT_BY,1.0,structural
project:senvol,category:process-monitoring-ml,IN_CATEGORY,1.0,structural
project:senvol,technique:machine-learning,USES_TECHNIQUE,1.0,structural
project:senvol,technique:materials-database,USES_TECHNIQUE,1.0,structural
project:senvol,modality:physics-spec,CONSUMES,1.0,structural
project:senvol,modality:scalar-field,PRODUCES,1.0,structural
project:senvol,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:senvol,year:2014,RELEASED_IN,1.0,structural
project:senvol-ml,organization:senvol,BUILT_BY,1.0,structural
project:senvol-ml,category:vision-inspection-ml,IN_CATEGORY,1.0,structural
project:senvol-ml,technique:machine-learning,USES_TECHNIQUE,1.0,structural
project:senvol-ml,technique:process-qualification,USES_TECHNIQUE,1.0,structural
project:senvol-ml,modality:process-signal,CONSUMES,1.0,structural
project:senvol-ml,modality:scalar-field,PRODUCES,1.0,structural
project:senvol-ml,physicsdomain:none,OPERATES_ON,1.0,structural
project:senvol-ml,industry:manufacturing,APPLIED_TO,1.0,structural
project:senvol-ml,year:2023,RELEASED_IN,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,organization:kansas-state-university,BUILT_BY,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,category:neural-operator,IN_CATEGORY,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,technique:transformer,USES_TECHNIQUE,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,technique:neural-operator,USES_TECHNIQUE,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,modality:physics-spec,CONSUMES,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,modality:scalar-field,PRODUCES,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,year:2026,RELEASED_IN,1.0,structural
project:sevennet,organization:seoul-national-university,BUILT_BY,1.0,structural
project:sevennet,category:ml-interatomic-potential,IN_CATEGORY,1.0,structural
project:sevennet,technique:mlip,USES_TECHNIQUE,1.0,structural
project:sevennet,technique:equivariant-gnn,USES_TECHNIQUE,1.0,structural
project:sevennet,modality:atomic-structure,CONSUMES,1.0,structural
project:sevennet,modality:scalar-field,PRODUCES,1.0,structural
project:sevennet,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:sevennet,year:2024,RELEASED_IN,1.0,structural
project:shap-e,organization:openai,BUILT_BY,1.0,structural
project:shap-e,category:text-to-3d,IN_CATEGORY,1.0,structural
project:shap-e,technique:diffusion-model,USES_TECHNIQUE,1.0,structural
project:shap-e,technique:implicit-function,USES_TECHNIQUE,1.0,structural
project:shap-e,technique:neural-radiance-field,USES_TECHNIQUE,1.0,structural
project:shap-e,modality:text,CONSUMES,1.0,structural
project:shap-e,modality:implicit-field,PRODUCES,1.0,structural
project:shap-e,year:2023,RELEASED_IN,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,organization:unknown,BUILT_BY,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,category:benchmark-dataset,IN_CATEGORY,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,technique:gan,USES_TECHNIQUE,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,modality:none,CONSUMES,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,modality:mesh,PRODUCES,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,physicsdomain:none,OPERATES_ON,1.0,structural
project:shapenet-an-information-rich-3d-model-repository,year:2015,RELEASED_IN,1.0,structural
project:shapr3d-ai,organization:shapr3d,BUILT_BY,1.0,structural
project:shapr3d-ai,category:cad-copilot,IN_CATEGORY,1.0,structural
project:shapr3d-ai,technique:llm,USES_TECHNIQUE,1.0,structural
project:shapr3d-ai,technique:multimodal,USES_TECHNIQUE,1.0,structural
project:shapr3d-ai,modality:text,CONSUMES,1.0,structural
project:shapr3d-ai,modality:text,PRODUCES,1.0,structural
project:shapr3d-ai,physicsdomain:none,OPERATES_ON,1.0,structural
project:shapr3d-ai,year:2025,RELEASED_IN,1.0,structural
project:shining-3d-exmodel,organization:shining-3d,BUILT_BY,1.0,structural
project:shining-3d-exmodel,category:cad-reconstruction,IN_CATEGORY,1.0,structural
project:shining-3d-exmodel,technique:reverse-engineering,USES_TECHNIQUE,1.0,structural
project:shining-3d-exmodel,technique:mesh-to-cad,USES_TECHNIQUE,1.0,structural
project:shining-3d-exmodel,modality:point-cloud,CONSUMES,1.0,structural
project:shining-3d-exmodel,modality:parametric-cad,PRODUCES,1.0,structural
project:shining-3d-exmodel,physicsdomain:none,OPERATES_ON,1.0,structural
project:shining-3d-exmodel,industry:manufacturing,APPLIED_TO,1.0,structural
project:shining-3d-exmodel,industry:reverse-engineering,APPLIED_TO,1.0,structural
project:shining-3d-exmodel,year:2024,RELEASED_IN,1.0,structural
project:siemens-industrial-copilot-engineering,organization:siemens-digital-industries-software,BUILT_BY,1.0,structural
project:siemens-industrial-copilot-engineering,category:engineering-rag-chat,IN_CATEGORY,1.0,structural
project:siemens-industrial-copilot-engineering,technique:retrieval-augmented-generation,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-engineering,technique:llm,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-engineering,technique:code-generation,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-engineering,technique:tool-integrated-assistant,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-engineering,modality:text,CONSUMES,1.0,structural
project:siemens-industrial-copilot-engineering,modality:workflow-script,PRODUCES,1.0,structural
project:siemens-industrial-copilot-engineering,physicsdomain:none,OPERATES_ON,1.0,structural
project:siemens-industrial-copilot-engineering,industry:industrial,APPLIED_TO,1.0,structural
project:siemens-industrial-copilot-engineering,industry:automation,APPLIED_TO,1.0,structural
project:siemens-industrial-copilot-engineering,year:2024,RELEASED_IN,1.0,structural
project:siemens-industrial-copilot-operations,organization:siemens-digital-industries-software,BUILT_BY,1.0,structural
project:siemens-industrial-copilot-operations,category:engineering-rag-chat,IN_CATEGORY,1.0,structural
project:siemens-industrial-copilot-operations,technique:retrieval-augmented-generation,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-operations,technique:llm,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-operations,technique:on-prem-inference,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-operations,technique:time-series-retrieval,USES_TECHNIQUE,1.0,structural
project:siemens-industrial-copilot-operations,modality:text,CONSUMES,1.0,structural
project:siemens-industrial-copilot-operations,modality:text,PRODUCES,1.0,structural
project:siemens-industrial-copilot-operations,physicsdomain:none,OPERATES_ON,1.0,structural
project:siemens-industrial-copilot-operations,industry:industrial,APPLIED_TO,1.0,structural
project:siemens-industrial-copilot-operations,industry:operations,APPLIED_TO,1.0,structural
project:siemens-industrial-copilot-operations,year:2025,RELEASED_IN,1.0,structural
project:sigmanest,organization:sigmatek-systems,BUILT_BY,1.0,structural
project:sigmanest,category:dfm-ai,IN_CATEGORY,1.0,structural
project:sigmanest,technique:nesting-optimization,USES_TECHNIQUE,1.0,structural
project:sigmanest,technique:manufacturing-automation,USES_TECHNIQUE,1.0,structural
project:sigmanest,modality:brep,CONSUMES,1.0,structural
project:sigmanest,modality:process-plan,PRODUCES,1.0,structural
project:sigmanest,physicsdomain:none,OPERATES_ON,1.0,structural
project:sigmanest,industry:manufacturing,APPLIED_TO,1.0,structural
project:sigmanest,industry:automotive,APPLIED_TO,1.0,structural
project:sigmanest,year:2024,RELEASED_IN,1.0,structural
project:simcenter-studio,organization:siemens-digital-industries-software,BUILT_BY,1.0,structural
project:simcenter-studio,category:generative-platform,IN_CATEGORY,1.0,structural
project:simcenter-studio,technique:reinforcement-learning,USES_TECHNIQUE,1.0,structural
project:simcenter-studio,technique:system-optimization,USES_TECHNIQUE,1.0,structural
project:simcenter-studio,modality:physics-spec,CONSUMES,1.0,structural
project:simcenter-studio,modality:scalar-field,PRODUCES,1.0,structural
project:simcenter-studio,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:simcenter-studio,year:2025,RELEASED_IN,1.0,structural
project:simscale-ai-infrastructure,organization:simscale,BUILT_BY,1.0,structural
project:simscale-ai-infrastructure,category:multi-disciplinary-optimization,IN_CATEGORY,1.0,structural
project:simscale-ai-infrastructure,technique:agentic-workflows,USES_TECHNIQUE,1.0,structural
project:simscale-ai-infrastructure,technique:engineering-ai,USES_TECHNIQUE,1.0,structural
project:simscale-ai-infrastructure,modality:physics-spec,CONSUMES,1.0,structural
project:simscale-ai-infrastructure,modality:scalar-field,PRODUCES,1.0,structural
project:simscale-ai-infrastructure,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:simscale-ai-infrastructure,year:2024,RELEASED_IN,1.0,structural
project:simscale-foundation-pump,organization:simscale,BUILT_BY,1.0,structural
project:simscale-foundation-pump,category:foundation-model-physics,IN_CATEGORY,1.0,structural
project:simscale-foundation-pump,technique:domino,USES_TECHNIQUE,1.0,structural
project:simscale-foundation-pump,technique:operator-learning,USES_TECHNIQUE,1.0,structural
project:simscale-foundation-pump,modality:mesh,CONSUMES,1.0,structural
project:simscale-foundation-pump,modality:scalar-field,PRODUCES,1.0,structural
project:simscale-foundation-pump,physicsdomain:fluid,OPERATES_ON,1.0,structural
project:simscale-foundation-pump,industry:energy,APPLIED_TO,1.0,structural
project:simscale-foundation-pump,industry:industrial,APPLIED_TO,1.0,structural
project:simscale-foundation-pump,year:2025,RELEASED_IN,1.0,structural
project:simscale-platform,organization:simscale,BUILT_BY,1.0,structural
project:simscale-platform,category:multi-disciplinary-optimization,IN_CATEGORY,1.0,structural
project:simscale-platform,technique:cloud-simulation,USES_TECHNIQUE,1.0,structural
project:simscale-platform,technique:engineering-ai,USES_TECHNIQUE,1.0,structural
project:simscale-platform,modality:physics-spec,CONSUMES,1.0,structural
project:simscale-platform,modality:scalar-field,PRODUCES,1.0,structural
project:simscale-platform,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:simscale-platform,year:2012,RELEASED_IN,1.0,structural
project:simulink-copilot,organization:mathworks,BUILT_BY,1.0,structural
project:simulink-copilot,category:engineering-rag-chat,IN_CATEGORY,1.0,structural
project:simulink-copilot,technique:retrieval-augmented-generation,USES_TECHNIQUE,1.0,structural
project:simulink-copilot,technique:llm,USES_TECHNIQUE,1.0,structural
project:simulink-copilot,technique:model-context-grounding,USES_TECHNIQUE,1.0,structural
project:simulink-copilot,technique:error-diagnosis,USES_TECHNIQUE,1.0,structural
project:simulink-copilot,modality:text,CONSUMES,1.0,structural
project:simulink-copilot,modality:text,PRODUCES,1.0,structural
project:simulink-copilot,physicsdomain:none,OPERATES_ON,1.0,structural
project:simulink-copilot,industry:engineering,APPLIED_TO,1.0,structural
project:simulink-copilot,industry:embedded-systems,APPLIED_TO,1.0,structural
project:simulink-copilot,year:2026,RELEASED_IN,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,organization:dalian-university-of-technology,BUILT_BY,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,category:topology-optimization,IN_CATEGORY,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,modality:physics-spec,CONSUMES,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,modality:topology,PRODUCES,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,physicsdomain:structural,OPERATES_ON,1.0,structural
project:sketch-driven-machine-learning-based-topology-optimization,year:2023,RELEASED_IN,1.0,structural
project:sketch2cad,organization:university-college-london,BUILT_BY,1.0,structural
project:sketch2cad,category:sketch-to-cad,IN_CATEGORY,1.0,structural
project:sketch2cad,modality:sketch,CONSUMES,1.0,structural
project:sketch2cad,modality:parametric-cad,PRODUCES,1.0,structural
project:sketch2cad,physicsdomain:none,OPERATES_ON,1.0,structural
project:sketch2cad,year:2020,RELEASED_IN,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,organization:unknown,BUILT_BY,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,category:sketch-to-cad,IN_CATEGORY,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,modality:sketch,CONSUMES,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,modality:mesh,PRODUCES,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,physicsdomain:none,OPERATES_ON,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,industry:aerospace,APPLIED_TO,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,industry:automotive,APPLIED_TO,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,industry:manufacturing,APPLIED_TO,1.0,structural
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,year:2022,RELEASED_IN,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,organization:unknown,BUILT_BY,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,category:sketch-to-cad,IN_CATEGORY,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,technique:transformer,USES_TECHNIQUE,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,modality:sketch,CONSUMES,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,modality:parametric-cad,PRODUCES,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,physicsdomain:none,OPERATES_ON,1.0,structural
project:sketchgen-generating-constrained-cad-sketches,year:2021,RELEASED_IN,1.0,structural
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,organization:princeton-university,BUILT_BY,1.0,structural
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,category:benchmark-dataset,IN_CATEGORY,1.0,structural
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,modality:program,CONSUMES,1.0,structural
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,modality:cad-program,PRODUCES,1.0,structural
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,physicsdomain:none,OPERATES_ON,1.0,structural
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,year:2020,RELEASED_IN,1.0,structural
project:skexgen,organization:autodesk-research-simon-fraser-university,BUILT_BY,1.0,structural
project:skexgen,category:program-cad,IN_CATEGORY,1.0,structural
project:skexgen,technique:transformer,USES_TECHNIQUE,1.0,structural
project:skexgen,technique:vector-quantized,USES_TECHNIQUE,1.0,structural
project:skexgen,technique:hierarchical,USES_TECHNIQUE,1.0,structural
project:skexgen,modality:none,CONSUMES,1.0,structural
project:skexgen,modality:cad-program,PRODUCES,1.0,structural
project:skexgen,year:2022,RELEASED_IN,1.0,structural
project:slice-sampling,organization:university-of-toronto,BUILT_BY,1.0,structural
project:slice-sampling,category:generative-materials,IN_CATEGORY,1.0,structural
project:slice-sampling,modality:chemistry,CONSUMES,1.0,structural
project:slice-sampling,modality:material,PRODUCES,1.0,structural
project:slice-sampling,physicsdomain:molecular,OPERATES_ON,1.0,structural
project:slice-sampling,year:2003,RELEASED_IN,1.0,structural
project:sloyd,organization:sloyd,BUILT_BY,1.0,structural
project:sloyd,category:generative-3d-shape,IN_CATEGORY,1.0,structural
project:sloyd,technique:procedural-modeling,USES_TECHNIQUE,1.0,structural
project:sloyd,technique:llm,USES_TECHNIQUE,1.0,structural
project:sloyd,modality:text,CONSUMES,1.0,structural
project:sloyd,modality:mesh,PRODUCES,1.0,structural
project:sloyd,physicsdomain:none,OPERATES_ON,1.0,structural
project:sloyd,year:2021,RELEASED_IN,1.0,structural
project:smac3,organization:automlorg,BUILT_BY,1.0,structural
project:smac3,category:optimization,IN_CATEGORY,1.0,structural
project:smac3,technique:bayesian-optimization,USES_TECHNIQUE,1.0,structural
project:smac3,technique:algorithm-configuration,USES_TECHNIQUE,1.0,structural
project:smac3,technique:hyperparameter-optimization,USES_TECHNIQUE,1.0,structural
project:smac3,modality:physics-spec,CONSUMES,1.0,structural
project:smac3,modality:scalar-field,PRODUCES,1.0,structural
project:smac3,physicsdomain:none,OPERATES_ON,1.0,structural
project:smac3,industry:aerospace,APPLIED_TO,1.0,structural
project:smac3,industry:energy,APPLIED_TO,1.0,structural
project:smac3,industry:electronics,APPLIED_TO,1.0,structural
project:smac3,year:2021,RELEASED_IN,1.0,structural
project:solid-edge-generative-design,organization:siemens-digital-industries-software,BUILT_BY,1.0,structural
project:solid-edge-generative-design,category:generative-platform,IN_CATEGORY,1.0,structural
project:solid-edge-generative-design,technique:topology-optimization,USES_TECHNIQUE,1.0,structural
project:solid-edge-generative-design,technique:generative-design,USES_TECHNIQUE,1.0,structural
project:solid-edge-generative-design,modality:physics-spec,CONSUMES,1.0,structural
project:solid-edge-generative-design,modality:topology,PRODUCES,1.0,structural
project:solid-edge-generative-design,physicsdomain:structural,OPERATES_ON,1.0,structural
project:solid-edge-generative-design,year:2017,RELEASED_IN,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,organization:unknown,BUILT_BY,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,category:b-rep-learning,IN_CATEGORY,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,technique:transformer,USES_TECHNIQUE,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,modality:none,CONSUMES,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,modality:brep,PRODUCES,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,physicsdomain:none,OPERATES_ON,1.0,structural
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,year:2022,RELEASED_IN,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,organization:politecnico-di-torino,BUILT_BY,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,category:physics-informed-nn,IN_CATEGORY,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,technique:physics-informed-nn,USES_TECHNIQUE,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,modality:physics-spec,CONSUMES,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,modality:scalar-field,PRODUCES,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,physicsdomain:multi-physics,OPERATES_ON,1.0,structural
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,year:2022,RELEASED_IN,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,organization:los-alamos-national-laboratory,BUILT_BY,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,category:neural-operator,IN_CATEGORY,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,technique:fourier-neural-operator,USES_TECHNIQUE,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,technique:neural-operator,USES_TECHNIQUE,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,modality:physics-spec,CONSUMES,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,modality:scalar-field,PRODUCES,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,physicsdomain:electromagnetic,OPERATES_ON,1.0,structural
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,year:2023,RELEASED_IN,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,organization:arizona-state-university,BUILT_BY,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,category:process-monitoring-ml,IN_CATEGORY,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,modality:process-signal,CONSUMES,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,modality:scalar-field,PRODUCES,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,physicsdomain:thermal,OPERATES_ON,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,industry:manufacturing,APPLIED_TO,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,industry:aerospace,APPLIED_TO,1.0,structural
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,industry:medical,APPLIED_TO,1.0,structural
