source,target,type,weight,evidence
project:modular-accessible-sensorized-objects-for-evaluating-the-grasping-and-manipulati,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:mogp-emulator,venue:readthedocs,PUBLISHED_AT,1.0,url_primary=mogp-emulator.readthedocs.io
project:monitoring-of-single-track-melting-states-based-on-photodiode-signal-during-lase,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:monolith-ai,venue:monolithai,PUBLISHED_AT,1.0,url_primary=www.monolithai.com
project:monolith-core-platform,venue:monolithai,PUBLISHED_AT,1.0,url_primary=www.monolithai.com
project:msft-yolo-improved-yolov5-based-on-transformer-for-detecting-defects-of-steel-su,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:mujoco-mpc,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:multi-fidelity-bayesian-optimization-via-deep-neural-networks,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:multi-fidelity-efficient-global-optimization-methodology-and-application-to-airf,venue:aiaa,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-fidelity-prediction-of-fluid-flow-based-on-transfer-learning-using-fourier,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-grid-tensorized-fourier-neural-operator-for-high-resolution-pdes,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-objective-bayesian-optimization-over-high-dimensional-search-spaces,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-phenomena-melt-pool-sensor-data-fusion-for-enhanced-process-monitoring-of,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:multi-stage-deep-neural-network-accelerated-topology-optimization,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:multilayer-machine-learning-assisted-optimization-based-robust-design-and-its-ap,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:multimaterial-metamaterial-inverse-design-via-machine-learning-for-tailorable-an,venue:acs,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiphysics-deep-learning-for-topology-optimization-of-permanent-magnet-motor,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiscale-attention-via-wavelet-neural-operators-for-vision-transformers,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiscale-neural-operator-learning-fast-and-grid-independent-pde-solvers,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:multiscale-topology-optimization-using-neural-network-surrogate-models,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:mvdiffusion-enabling-holistic-multi-view-image-generation-with-correspondence-aw,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:mvdream-multi-view-diffusion-for-3d-generation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:mvimgnet,venue:cvf-cvpriccveccv,PUBLISHED_AT,1.0,url_paper=openaccess.thecvf.com
project:mvtec-halcon-deep-learning,venue:mvtec,PUBLISHED_AT,1.0,url_primary=www.mvtec.com
project:nanonets,venue:nanonets,PUBLISHED_AT,1.0,url_primary=nanonets.com
project:nequip,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:neural-concept,venue:neuralconcept,PUBLISHED_AT,1.0,url_primary=www.neuralconcept.com
project:neural-concept-ai-design-copilot,venue:neuralconcept,PUBLISHED_AT,1.0,url_primary=www.neuralconcept.com
project:neural-concept-platform,venue:neuralconcept,PUBLISHED_AT,1.0,url_primary=www.neuralconcept.com
project:neural-network-topology-optimization,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:neural-preservation-underlies-speech-improvement-from-auditory-deprivation-in-yo,venue:pnas,PUBLISHED_AT,1.0,url_paper=doi.org
project:neural4d,venue:neural4d,PUBLISHED_AT,1.0,url_primary=www.neural4d.com
project:neuralpdejl,venue:sciml,PUBLISHED_AT,1.0,url_primary=docs.sciml.ai
project:neurcadrecon-neural-representation-for-reconstructing-cad-surfaces-by-enforcing,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:neurocad,venue:neurocad,PUBLISHED_AT,1.0,url_primary=neurocad.eu
project:neurodiffeq,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:neuromancer,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:neurpcb,venue:neurpcb,PUBLISHED_AT,1.0,url_primary=neurpcb.com
project:nevergrad,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:nito-neural-implicit-fields-for-resolution-free-topology-optimization,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:nlopt,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:non-contact-surface-roughness-evaluation-of-milling-surface-using-cnn-deep-learn,venue:taylor-francis,PUBLISHED_AT,1.0,url_paper=doi.org
project:non-iterative-structural-topology-optimization-using-deep-learning,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:notebooklm-enterprise,venue:google,PUBLISHED_AT,1.0,url_primary=cloud.google.com
project:novel-artificial-neural-network-aided-structural-topology-optimization,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:ntopo-mesh-free-topology-optimization-using-implicit-neural-representations,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:ntopology,venue:ntop,PUBLISHED_AT,1.0,url_primary=www.ntop.com
project:nurbgen-high-fidelity-text-to-cad-generation-through-llm-driven-nurbs-modeling,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:nurbs-diff-a-differentiable-programming-module-for-nurbs,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:nvidia-modulus,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:nvidia-nvcell,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:nvidia-physicsnemo,venue:nvidia,PUBLISHED_AT,1.0,url_primary=developer.nvidia.com
project:nvidia-physicsnemo-2024,venue:nvidia,PUBLISHED_AT,1.0,url_primary=developer.nvidia.com
project:nvidia-simnettm-an-ai-accelerated-multi-physics-simulation-framework,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:nx-cam-ai-copilot,venue:siemens,PUBLISHED_AT,1.0,url_primary=blogs.sw.siemens.com
project:nx-generative-design,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:nx-generative-design-topology,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:objaverse-xl,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:oc22,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:omnisch-a-multimodal-pcb-schematic-benchmark-for-structured-diagram-visual-reaso,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:on-universal-approximation-and-error-bounds-for-fourier-neural-operators,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:one-2-3-45-any-single-image-to-3d-mesh-in-45-seconds-without-per-shape-optimizat,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:one-2-3-45-fast-single-image-to-3d-objects-with-consistent-multi-view-generation,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:onkos-surgical,venue:onkossurgical,PUBLISHED_AT,1.0,url_primary=onkossurgical.com
project:onshape-ai-advisor,venue:onshape,PUBLISHED_AT,1.0,url_primary=www.onshape.com
project:onshape-aikido,venue:onshape,PUBLISHED_AT,1.0,url_primary=www.onshape.com
project:open-catalyst-2020-oc20-dataset-and-community-challenges,venue:acs,PUBLISHED_AT,1.0,url_paper=doi.org
project:open-source-coupled-aerostructural-optimization-using-python,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:openbom-ai-agent,venue:openbom,PUBLISHED_AT,1.0,url_primary=www.openbom.com
project:openbom-ai-support-agent,venue:openbom,PUBLISHED_AT,1.0,url_primary=www.openbom.com
project:openmdao-an-open-source-framework-for-multidisciplinary-design-analysis-and-opti,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:openroad-project,venue:theopenroadproject,PUBLISHED_AT,1.0,url_primary=theopenroadproject.org
project:opensite-plus,venue:bentley,PUBLISHED_AT,1.0,url_primary=www.bentley.com
project:openspace,venue:openspace,PUBLISHED_AT,1.0,url_primary=www.openspace.ai
project:openturns,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:openutilities-substation-plus,venue:bentley,PUBLISHED_AT,1.0,url_primary=www.bentley.com
project:operator-learning-with-neural-fields-tackling-pdes-on-general-geometries,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:opportunities-and-challenges-of-generative-ai-in-construction-industry-focusing,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:optimizationjl,venue:sciml,PUBLISHED_AT,1.0,url_primary=docs.sciml.ai
project:oqmd,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:oqton-3dxpert,venue:oqton,PUBLISHED_AT,1.0,url_primary=www.oqton.com
project:orbnet-deep-learning-for-quantum-chemistry-using-symmetry-adapted-atomic-orbital,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:ossdsign,venue:ossdsign,PUBLISHED_AT,1.0,url_primary=www.ossdsign.com
project:paramatters-cognicad,venue:paramatters,PUBLISHED_AT,1.0,url_primary=www.paramatters.com
project:parametric-cad-primitive-retrieval-via-multi-modal-fusion-and-deep-hashing,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:parmoo,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:parsenet-a-parametric-surface-fitting-network-for-3d-point-clouds,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:part-machining-feature-recognition-based-on-a-deep-learning-method,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:particle3d,venue:particle3d,PUBLISHED_AT,1.0,url_primary=particle3d.com
project:partnet,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:path-robotics,venue:path-robotics,PUBLISHED_AT,1.0,url_primary=path-robotics.com
project:pc2wf-3d-wireframe-reconstruction-from-raw-point-clouds,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:pcb-designer-ai,venue:pcbdesigner,PUBLISHED_AT,1.0,url_primary=pcbdesigner.ai
project:pcbschemagen-constraint-guided-schematic-design-via-llm-for-printed-circuit-boar,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:pdebench,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:periodic-graph-transformers-for-crystal-material-property-prediction,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:perplexity-enterprise-pro,venue:perplexity,PUBLISHED_AT,1.0,url_primary=www.perplexity.ai
project:personalized-dental-crown-design-a-point-to-mesh-completion-network,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:pga-net-pyramid-feature-fusion-and-global-context-attention-network-for-automate,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:phiflow,venue:github,PUBLISHED_AT,1.0,url_github=github.com
project:photoneo-bin-picking-studio,venue:photoneo,PUBLISHED_AT,1.0,url_primary=www.photoneo.com
project:physbo,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:physics-and-geometry-informed-neural-operator-network-with-application-to-acoust,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-embedded-graph-network-for-accelerating-phase-field-simulation-of-micros,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-geometry-aware-neural-operator,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-network-for-lithium-ion-battery-degradation-stable-model,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-cardiac-activation-mapping,venue:frontiers,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-heat-transfer-problems,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-inverse-problems-in-nano-optics-and-metamat,venue:optica,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-inverse-problems-in-supersonic-flows,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-networks-for-solving-reynolds-averaged-navierstokes-equa,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:physics-informed-neural-operator-for-learning-partial-differential-equations,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:physicsinformed-machine-learning-for-inverse-design-of-optical-metamaterials,venue:wiley,PUBLISHED_AT,1.0,url_paper=doi.org
project:physicsx-engineering-platform,venue:physicsx,PUBLISHED_AT,1.0,url_primary=www.physicsx.ai
project:physicsx-platform,venue:physicsx,PUBLISHED_AT,1.0,url_primary=www.physicsx.ai
project:pina,venue:github,PUBLISHED_AT,1.0,url_primary=mathlab.github.io
project:pinn-original,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=www.sciencedirect.com
project:pino,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:pix4dengine,venue:pix4d,PUBLISHED_AT,1.0,url_primary=support.pix4d.com
project:plasma-surrogate-modelling-using-fourier-neural-operators,venue:iop,PUBLISHED_AT,1.0,url_paper=doi.org
project:plataine-ai-agents,venue:plataine,PUBLISHED_AT,1.0,url_primary=www.plataine.com
project:platypus,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:point-e,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:point2cad-reverse-engineering-cad-models-from-3d-point-clouds,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:point2primitive-cad-reconstruction-from-point-cloud-by-direct-primitive-predicti,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:polybot,venue:nature-portfolio,PUBLISHED_AT,1.0,url_primary=www.nature.com
project:polycam,venue:poly,PUBLISHED_AT,1.0,url_primary=poly.cam
project:polycam-ai-3d-model-generator,venue:poly,PUBLISHED_AT,1.0,url_primary=poly.cam
project:polyga-flexscan3d,venue:polyga,PUBLISHED_AT,1.0,url_primary=www.polyga.com
project:polygen,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:polyspace-copilot,venue:mathworks,PUBLISHED_AT,1.0,url_primary=www.mathworks.com
project:polyworks,venue:innovmetric,PUBLISHED_AT,1.0,url_primary=www.innovmetric.com
project:porosity-prediction-in-laser-based-powder-bed-fusion-of-polyamide-12-using-infra,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:positional-knowledge-is-all-you-need-position-induced-transformer-pit-for-operat,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:predicting-build-orientation-of-additively-manufactured-parts-with-mechanical-ma,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:predicting-laser-powder-bed-fusion-defects-through-in-process-monitoring-data-an,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:predicting-postoperative-cochlear-implant-performance-using-supervised-machine-l,venue:wolters-kluwer-health,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-and-inverse-design-of-bandgaps-in-acoustic-metamaterials-using-deep-l,venue:springer-epj,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-of-springback-in-the-air-v-bending-of-metallic-sheets,venue:iop,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-of-surface-roughness-in-hybrid-magnetorheological-finishing-of-silico,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:prediction-of-turbulent-channel-flow-using-fourier-neural-operator-based-machine,venue:american-physical-society,PUBLISHED_AT,1.0,url_paper=doi.org
project:pretraining-codomain-attention-neural-operators-for-solving-multiphysics-pdes,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:prifit-learning-to-fit-primitives-improves-few-shot-point-cloud-segmentation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:primitive-shape-recognition-from-real-life-scenes-using-the-pointnet-deep-neural,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:printed-circuit-board-defect-detection-using-cnn-based-deep-learning-technique,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:printed-circuit-board-defect-detection-using-deep-learning-via-a-skip-connected,venue:mdpi,PUBLISHED_AT,1.0,url_paper=doi.org
project:printed-circuit-board-defect-detection-using-generative-deep-learning-model,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:probabilistic-data-driven-modeling-of-a-melt-pool-in-laser-powder-bed-fusion-add,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:process-mapping-and-in-process-monitoring-of-porosity-in-laser-powder-bed-fusion,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:programmable-piezoelectric-phononic-crystal-beams-with-shunt-circuits-a-deep-lea,venue:aip,PUBLISHED_AT,1.0,url_paper=doi.org
project:progress-in-additive-manufacturing-additive-repair-and-fatigue-evaluation-of-avi,venue:taylor-francis,PUBLISHED_AT,1.0,url_paper=doi.org
project:project-completion-time-prediction-based-on-bim-and-bp-neural-network,venue:ios-press,PUBLISHED_AT,1.0,url_paper=doi.org
project:prolificdreamer-high-fidelity-and-diverse-text-to-3d-generation-with-variational,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:promethean-ai-world-building,venue:prometheanai,PUBLISHED_AT,1.0,url_primary=www.prometheanai.com
project:protolabs,venue:protolabs,PUBLISHED_AT,1.0,url_primary=www.protolabs.com
project:pyapprox,venue:github,PUBLISHED_AT,1.0,url_primary=sandialabs.github.io
project:pycma,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:pydens,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:pygmo,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:pymks,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:pymoo-multi-objective-optimization-in-python,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:pyoptsparse,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:qm9,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:quality-assurance-in-metal-powder-bed-fusion-via-deep-learning-based-image-class,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:quicksurface,venue:quicksurface,PUBLISHED_AT,1.0,url_primary=www.quicksurface.com
project:quilter,venue:quilter,PUBLISHED_AT,1.0,url_primary=www.quilter.ai
project:rafinex-mobius,venue:rafinex,PUBLISHED_AT,1.0,url_primary=rafinex.com
project:rafinex-mobius-robust-design,venue:rafinex,PUBLISHED_AT,1.0,url_primary=rafinex.com
project:ragnar,venue:ragnar,PUBLISHED_AT,1.0,url_primary=ragnar.build
project:rangevision-pro,venue:rangevision,PUBLISHED_AT,1.0,url_primary=rangevision.com
project:rapid-discovery-of-stable-materials-by-coordinate-free-coarse-graining,venue:science,PUBLISHED_AT,1.0,url_paper=doi.org
project:rapid-inverse-design-of-metamaterials-based-on-prescribed-mechanical-behavior-th,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:rapiddirect-dfm-analysis,venue:rapiddirect,PUBLISHED_AT,1.0,url_primary=www.rapiddirect.com
project:rapidgpt,venue:rapidsilicon,PUBLISHED_AT,1.0,url_primary=rapidsilicon.com
project:raven,venue:raven,PUBLISHED_AT,1.0,url_primary=www.raven.build
project:realitycapture,venue:capturingreality,PUBLISHED_AT,1.0,url_primary=www.capturingreality.com
project:realpdebench,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:recent-advances-in-robot-learning-from-demonstration,venue:annual-reviews,PUBLISHED_AT,1.0,url_paper=doi.org
project:recognising-geometric-primitives-in-3d-point-clouds-of-mechanical-cad-objects,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:recreate,venue:hexagon,PUBLISHED_AT,1.0,url_primary=hexagon.com
project:reference-based-defect-detection-network,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:reinforcement-learning-based-topology-optimization-for-generative-designed-light,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:reinforcement-learning-for-topology-optimization-of-a-synchronous-reluctance-mot,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:renderedai,venue:rendered,PUBLISHED_AT,1.0,url_primary=rendered.ai
project:rescale-ai-physics,venue:rescale,PUBLISHED_AT,1.0,url_primary=rescale.com
project:rescale-ai-physics-powered-by-nvidia,venue:rescale,PUBLISHED_AT,1.0,url_primary=rescale.com
project:rescale-platform-experience,venue:rescale,PUBLISHED_AT,1.0,url_primary=rescale.com
project:research-on-cost-forecasting-based-on-the-bim-and-neural-network,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:research-on-tool-remaining-useful-life-prediction-algorithm-based-on-machine-lea,venue:iop,PUBLISHED_AT,1.0,url_paper=doi.org
project:restor3d,venue:restor3d,PUBLISHED_AT,1.0,url_primary=restor3d.com
project:revisiting-cad-model-generation-by-learning-raster-sketch,venue:aaai,PUBLISHED_AT,1.0,url_paper=doi.org
project:revopoint-revo-scan,venue:revopoint3d,PUBLISHED_AT,1.0,url_primary=www.revopoint3d.com
project:rgo-robotics,venue:rgorobotics,PUBLISHED_AT,1.0,url_primary=www.rgorobotics.ai
project:robocasa,venue:robocasa,PUBLISHED_AT,1.0,url_primary=robocasa.ai
project:robonet,venue:robonet,PUBLISHED_AT,1.0,url_primary=www.robonet.wiki
project:robotic-grasping-and-manipulation,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:robust-topology-optimization-using-efficient-neural-network-surrogates,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:sablono,venue:sablono,PUBLISHED_AT,1.0,url_primary=www.sablono.com
project:salib,venue:readthedocs,PUBLISHED_AT,1.0,url_primary=salib.readthedocs.io
project:scalable-diffusion-for-materials-generation,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:scalable-global-optimization-via-local-bayesian-optimization,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:scan2cad,venue:cvf-cvpriccveccv,PUBLISHED_AT,1.0,url_paper=openaccess.thecvf.com
project:scanobjectnn,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:scenewiz3d-towards-text-guided-3d-scene-composition,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:schneider-industrial-copilot,venue:se,PUBLISHED_AT,1.0,url_primary=www.se.com
project:schrodinger-materials-science,venue:schrodinger,PUBLISHED_AT,1.0,url_primary=www.schrodinger.com
project:scimlai,venue:sciml,PUBLISHED_AT,1.0,url_primary=sciml.ai
project:secad-net-self-supervised-cad-reconstruction-by-learning-sketch-extrude-operatio,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:self-directed-online-machine-learning-for-topology-optimization,venue:nature-portfolio,PUBLISHED_AT,1.0,url_paper=doi.org
project:sensible-robotics,venue:sensiblerobotics,PUBLISHED_AT,1.0,url_primary=www.sensiblerobotics.ai
project:senvol,venue:senvol,PUBLISHED_AT,1.0,url_primary=senvol.com
project:senvol-ml,venue:senvol,PUBLISHED_AT,1.0,url_primary=senvol.com
project:sequential-neural-operator-transformer-for-high-fidelity-surrogates-of-time-depe,venue:elsevier-sciencedirect,PUBLISHED_AT,1.0,url_paper=doi.org
project:sevennet,venue:github,PUBLISHED_AT,1.0,url_primary=github.com
project:shap-e,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:shapenet-an-information-rich-3d-model-repository,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:shapr3d-ai,venue:shapr3d,PUBLISHED_AT,1.0,url_primary=www.shapr3d.com
project:shining-3d-exmodel,venue:shining3d,PUBLISHED_AT,1.0,url_primary=www.shining3d.com
project:siemens-industrial-copilot-engineering,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:siemens-industrial-copilot-operations,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:sigmanest,venue:sigmanest,PUBLISHED_AT,1.0,url_primary=www.sigmanest.com
project:sim-to-real-transfer-of-robotic-control-with-dynamics-randomization,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:simcenter-studio,venue:siemens,PUBLISHED_AT,1.0,url_primary=www.siemens.com
project:simscale-ai-infrastructure,venue:simscale,PUBLISHED_AT,1.0,url_primary=www.simscale.com
project:simscale-foundation-pump,venue:simscale,PUBLISHED_AT,1.0,url_primary=www.simscale.com
project:simscale-platform,venue:simscale,PUBLISHED_AT,1.0,url_primary=www.simscale.com
project:simulink-copilot,venue:mathworks,PUBLISHED_AT,1.0,url_primary=www.mathworks.com
project:sketch-driven-machine-learning-based-topology-optimization,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketch2cad,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketchcleannet-a-deep-learning-approach-to-the-enhancement-and-correction-of-que,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketchgen-generating-constrained-cad-sketches,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:sketchgraphs-a-large-scale-dataset-for-modeling-relational-geometry-in-computer,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:skexgen,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:slice-sampling,venue:doi-unknown-publisher,PUBLISHED_AT,1.0,url_paper=doi.org
project:sloyd,venue:sloyd,PUBLISHED_AT,1.0,url_primary=www.sloyd.ai
project:smac3,venue:arxiv,PUBLISHED_AT,1.0,url_paper=arxiv.org
project:solid-edge-generative-design,venue:siemens,PUBLISHED_AT,1.0,url_primary=solidedge.siemens.com
project:solid-edge-generative-design-topology,venue:siemens,PUBLISHED_AT,1.0,url_primary=solidedge.siemens.com
project:solidgen-an-autoregressive-model-for-direct-b-rep-synthesis,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:solving-pdes-by-variational-physics-informed-neural-networks-an-a-posteriori-err,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
project:solving-seismic-wave-equations-on-variable-velocity-models-with-fourier-neural-o,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:spatial-temporal-modeling-using-deep-learning-for-real-time-monitoring-of-additi,venue:asme,PUBLISHED_AT,1.0,url_paper=doi.org
project:speckle,venue:speckle,PUBLISHED_AT,1.0,url_primary=speckle.systems
project:spectral-labs-sgs-1,venue:spectrallabs,PUBLISHED_AT,1.0,url_primary=spectrallabs.ai
project:spfn-supervised-fitting-of-geometric-primitives-to-3d-point-clouds,venue:cvf-cvpriccveccv,PUBLISHED_AT,1.0,url_paper=openaccess.thecvf.com
project:splatsdf-boosting-sdf-nerf-via-architecture-level-fusion-with-gaussian-splats,venue:arxiv,PUBLISHED_AT,1.0,url_paper=doi.org
project:splatter-image-ultra-fast-single-view-3d-reconstruction,venue:ieee-xplore,PUBLISHED_AT,1.0,url_paper=doi.org
project:spline-ai-3d-generation,venue:spline,PUBLISHED_AT,1.0,url_primary=spline.design
project:split-and-fit-learning-b-reps-via-structure-aware-voronoi-partitioning,venue:acm-digital-library,PUBLISHED_AT,1.0,url_paper=doi.org
project:springback-prediction-using-gated-recurrent-unit-and-data-augmentation,venue:springer,PUBLISHED_AT,1.0,url_paper=doi.org
